rowid,region,customer,xb_01,xb_02,xb_03,xn_01,xn_02,xn_03,xa_01,xa_02,xa_03,xb_04,xb_05,xb_06,xb_07,xb_08,xn_04,xn_05,xn_06,xn_07,xn_08,xa_04,xa_05,xa_06,xa_07,xa_08,xw_01,xw_02,xw_03,xs_01,xs_02,xs_03,xs_04,xs_05,xs_06,response,outcome
936,ZZ,G,2.5,5,0,0.5,1,0,7.5,8,7,1.25,0,2.5,2.5,0,0.25,0,0.5,1.5,-0.5,3.083333333333333,2.6666666666666665,3.5,5,1,74,63,85,0.16720004391017348,0.10892713301740536,0.2254729548029416,0.35017339062474584,0.3408218804023842,0.3595249008471075,1.8105325516476027,non_event
937,ZZ,G,3,3,3,2,2,2,2,2,2,0.5,0.5,0.5,2,-1,0.5,0.5,0.5,1,-1,0.5,0.5,0.5,3,-1,96,96,96,0.0905119759246256,0.0905119759246256,0.0905119759246256,0.1634521035294001,0.1634521035294001,0.1634521035294001,2.8516839005131525,non_event
939,ZZ,G,2.4285714285714284,5,-1,0.7142857142857143,5,-4,8.428571428571429,16,-3,1.2857142857142858,-0.25,3,2,0.42857142857142855,0.2261904761904762,-1.3333333333333333,2.5,1.1428571428571428,-1,2.823809523809524,-1,7,6,-1,76.14285714285714,46,99,0.13706017252679553,0.01536490197590153,0.29505596093171493,0.2453464193504587,0.16682984448703309,0.33846548592680764,2.273374137393106,event
941,ZZ,G,7,7,7,5,5,5,16,16,16,1.4,1.4,1.4,2,1,1,1,1,1,1,2.6666666666666665,2.6666666666666665,2.6666666666666665,5,1,47,47,47,0.4923500156726746,0.4923500156726746,0.4923500156726746,0.33731495358592295,0.33731495358592295,0.33731495358592295,2.562895870108941,non_event
944,ZZ,G,-4,-4,-4,-4,-4,-4,-3,-3,-3,-1,-1,-1,2,-4,-1,-1,-1,1,-4,-1,-1,-1,3,-5,96,96,96,0.11346677607214394,0.11346677607214394,0.11346677607214394,0.2443906228273652,0.2443906228273652,0.2443906228273652,1.9781575254942705,event
945,ZZ,G,6,6,6,4,4,4,14,14,14,2,2,2,3,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,1,4.666666666666667,4.666666666666667,4.666666666666667,6,3,48,48,48,0.31818785761735874,0.31818785761735874,0.31818785761735874,0.3883181263131762,0.3883181263131762,0.3883181263131762,3.5207661960634735,non_event
946,ZZ,G,4,4,4,3,3,3,5,5,5,2,2,2,3,1,1.5,1.5,1.5,2,1,5,5,5,5,5,24,16,32,0.3139151811153423,0.16559889965021687,0.46223146258046766,0.3429315544496367,0.15975406617599744,0.526109042723276,1.9004277086146577,non_event
947,ZZ,G,1,3,-3,0.6666666666666666,3,-3,6.333333333333333,10,2,0.5,-0.6,1.5,1.3333333333333333,-0.6666666666666666,0.2,-1,1,1,-0.6666666666666666,2.1333333333333333,0.4,3.5,5,-0.6666666666666666,51.25,0,95,0.15823166472471148,-0.08706929518466343,0.4217687961273222,0.3594999439721003,0.22396254864302512,0.6062044369368778,0.9792729491772396,event
950,ZZ,G,3,4,2,2,2,2,4,4,4,1.4,0.8,2,2,0.5,1.3333333333333333,0.6666666666666666,2,1.5,1,2.4,0.8,4,3.5,1.5,51,43,59,0.2031290663269292,0.18318890761204135,0.22306922504181703,0.37018854444229904,0.37018854444229904,0.37018854444229904,0.976096882831762,non_event
951,ZZ,G,4,6,2,1,3,-1,11.5,15,8,0.9333333333333332,0.6666666666666666,1.2,2,-0.5,0,-1,1,0,0,3.833333333333333,2.6666666666666665,5,4.5,3,59,52,66,0.25980993855598516,0.1510400504182461,0.3685798266937242,0.27823415054565903,0.14974674061811977,0.40672156047319824,1.753223912676787,non_event
953,ZZ,G,2.75,4,0,1.75,4,0,5,10,-3,1.0178571428571428,0,2,2.5,0,0.6875,0,2,1.5,-0.25,1.375,-3,4.5,2.75,-0.5,78.5,40,97,0.16537161940675424,0.04994701095517902,0.24116542499021856,0.35957519683017725,0.2676631394211074,0.55249503068129,2.379990542745469,event
954,ZZ,G,3,3,3,1,1,1,7,7,7,1.5,1.5,1.5,2,1,0.5,0.5,0.5,1,0,3.5,3.5,3.5,6,1,41,41,41,0.26991158913504626,0.26991158913504626,0.26991158913504626,0.15148233465587907,0.15148233465587907,0.15148233465587907,1.637625264925295,non_event
957,ZZ,G,5.5,6,5,1,2,0,9,11,7,1.5833333333333337,1.5,1.6666666666666667,2.5,1,0.5,0,1,1,-0.5,2.708333333333333,1.75,3.6666666666666665,4,2,63.5,36,91,0.2997878386269073,0.21385417992131683,0.38572149733249766,0.21341439720367825,0.1358973448469702,0.2909314495603863,2.084440833833294,non_event
959,ZZ,G,7,7,7,2,2,2,10,10,10,2.3333333333333335,2.3333333333333335,2.3333333333333335,3,2,1,1,1,2,0,3.3333333333333335,3.3333333333333335,3.3333333333333335,5,1,62,62,62,-0.08365496114403866,-0.08365496114403866,-0.08365496114403866,0.46009662199686285,0.46009662199686285,0.46009662199686285,1.9037585007922473,non_event
961,ZZ,G,3.8333333333333335,6,2,0.6666666666666666,2,-1,10.333333333333334,16,6,1.6388888888888888,1,2.5,2.5,1,0.4305555555555556,-0.3333333333333333,1,1.1666666666666667,-0.5,4.430555555555555,2.75,6,6.5,2.5,35.375,0,86,0.2933064268420093,0,0.9093266739736606,0.2716904471914416,0.1888324261777211,0.389764061908091,1.250618117936319,non_event
963,ZZ,G,3.9166666666666665,7,0,1.1666666666666667,7,-3,8.166666666666666,13,3,1.3291666666666666,0,2.5,1.8333333333333333,0.9166666666666666,0.4875,-0.6,2,1.5833333333333333,-0.5,2.9277777777777776,1,6,4.416666666666667,1,61.61538461538461,15,98,0.2521368908235149,-0.20350309135782227,0.8404704460306848,0.2617435564055063,0.12058492740017532,0.4131306368171248,1.9735254325848255,non_event
964,ZZ,G,4.4,7,2,2.4,4,1,8.4,14,3,1.2333333333333334,0.6666666666666666,2,2.4,0,0.8166666666666667,0.3333333333333333,1,1.4,0.2,2.7,1.4,4.5,4.4,0.6,67,25,98,0.21804785749118724,0.10788597405778894,0.3324471416047012,0.34366557052686636,0.20696845414463697,0.631275198324125,1.431599963358366,non_event
966,ZZ,G,0,0,0,4,4,4,6,6,6,0,0,0,1,-1,1,1,1,2,-1,1.5,1.5,1.5,3,-1,74,74,74,-0.11490693041374957,-0.11490693041374957,-0.11490693041374957,0.22784672735254669,0.22784672735254669,0.22784672735254669,3.8383052463837,non_event
968,ZZ,G,-1,-1,-1,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1.3333333333333333,-1.3333333333333333,-1.3333333333333333,-1,-2,-1,-1,-1,-1,-1,42,42,42,0,0,0,0,0,0,1.136173411390276,event
972,ZZ,G,3,3,3,0,0,0,9,9,9,1.5,1.5,1.5,2,1,0,0,0,1,-1,3,3,3,5,1,84,84,84,0.35843379604776937,0.35843379604776937,0.35843379604776937,0.3687152096509651,0.3687152096509651,0.3687152096509651,1.7567787864035902,non_event
973,ZZ,G,5.5,8,3,1,4,-2,12,21,3,1.4166666666666663,1.3333333333333333,1.5,4,-0.5,-0.09999999999999998,-1,0.8,0.5,-1,3.25,3,3.5,6,1,67.5,46,89,0.2893808733670566,0.2406187155630463,0.3381430311710669,0.6202271429151373,0.4718219212080052,0.7686323646222694,2.4882819334182376,non_event
974,ZZ,G,1.5,3,0,0.5,1,0,7,8,6,0.5,0,1,2,-1,0.1,0,0.2,1.5,-1.5,2.6,1.2,4,5,0.5,84.5,83,86,0.14391660046895743,0.10333506461033248,0.1844981363275824,0.25979201543062835,0.1713632338550692,0.3482207970061875,1.9447639746405565,non_event
976,ZZ,G,4.5,9,0,2.5,3,2,9,19,-1,0.6428571428571429,0,1.2857142857142858,1.5,-0.5,0.7083333333333333,0.6666666666666666,0.75,1.5,-0.5,1.3333333333333333,-0.5,3.1666666666666665,4,-0.5,90.5,90,91,0.17556050277733,0.12178018881195596,0.22934081674270404,0.08190275667829783,0.02991809903948461,0.13388741431711104,2.6030461060567545,non_event
977,ZZ,G,-2,-2,-2,4,4,4,3,3,3,-1,-1,-1,-1,-1,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,1,0.75,0.75,0.75,3,-2,75,75,75,-0.07081148548746294,-0.07081148548746294,-0.07081148548746294,0.1595618646527278,0.1595618646527278,0.1595618646527278,3.936731113936877,non_event
981,ZZ,G,5.5,7,4,1.5,2,1,11.5,16,7,2.4166666666666665,1.3333333333333333,3.5,3.5,1.5,0.6666666666666666,0.3333333333333333,1,1,0,5.166666666666667,2.3333333333333335,8,6.5,3.5,28,21,35,0.41736617304417345,0.390193513593493,0.4445388324948538,0.22070503839005645,0.04988905230340169,0.3915210244767112,1.648735224035495,non_event
983,ZZ,G,3,8,0,2.8,6,1,6.6,13,1,1.0666666666666669,0,2,1.6,0.6,1.3,1,2,1.4,1,2.9,1,4.5,3.6,2,41.8,20,60,0.1945347154227544,-0.0552562395046129,0.34504416566169754,0.17039929528132342,0.04861954734645915,0.2400534982181008,0.9649551089602972,non_event
984,ZZ,G,4,4,4,2,2,2,14,14,14,2,2,2,3,1,1,1,1,1,1,7,7,7,8,6,45,45,45,0.2815929956896466,0.2815929956896466,0.2815929956896466,0.22676736642643325,0.22676736642643325,0.22676736642643325,2.273663166467778,non_event
985,ZZ,G,2,2,2,2,2,2,6,6,6,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,32,32,32,0.3160420952155731,0.3160420952155731,0.3160420952155731,0.2809167541621767,0.2809167541621767,0.2809167541621767,1.1178676016389446,non_event
986,ZZ,G,5,8,1,4.666666666666667,6,3,11.666666666666666,14,7,1.25,0.25,2,2,0.3333333333333333,1.25,1,1.5,1.6666666666666667,1,3.305555555555556,1.75,4.666666666666667,5,2,67,41,82,0.35125835781335135,0.19824342239212447,0.44147677659482265,0.30719058243414604,0.2488632652135039,0.4116774346929133,2.9186254344790976,non_event
987,ZZ,G,4.666666666666667,8,2,4.333333333333333,7,3,11.666666666666666,19,8,1.3111111111111111,1,1.6,2.3333333333333335,0.3333333333333333,1.088888888888889,0.6,1.5,2.3333333333333335,0,3.488888888888889,2.6666666666666665,4,5.333333333333333,2,60,23,95,0.30972154745194047,0.30411252108144027,0.3191252322224758,0.29827955836354647,0.25376051739183053,0.32464335379458575,3.099445423780736,non_event
988,ZZ,G,2,2,2,1,1,1,5,5,5,1,1,1,2,0,0.5,0.5,0.5,1,0,2.5,2.5,2.5,5,0,25,25,25,0.3913118960624632,0.3913118960624632,0.3913118960624632,0.39528470752104744,0.39528470752104744,0.39528470752104744,1.3331149288550386,non_event
989,ZZ,G,8,8,8,1,1,1,22,22,22,1.6,1.6,1.6,5,-1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,-2,5.5,5.5,5.5,13,0,49.5,12,87,0.3861453170807459,0.23257920245849437,0.5397114317029974,0.32948478532022096,0.31996641287019106,0.33900315777025086,2.3346400806024605,non_event
990,ZZ,G,6,6,6,2,2,2,11,11,11,1.2,1.2,1.2,3,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,-1,3.6666666666666665,3.6666666666666665,3.6666666666666665,5,3,40,40,40,0.2598042961470099,0.2598042961470099,0.2598042961470099,0.5556243680754898,0.5556243680754898,0.5556243680754898,1.4700646917009017,non_event
993,ZZ,G,3,4,2,1.5,2,1,5,7,3,0.9166666666666666,0.5,1.3333333333333333,2.5,-0.5,0.41666666666666663,0.3333333333333333,0.5,1,-1,1.45,1.4,1.5,3,-0.5,82.5,72,93,0.2041448643867204,0.14057752852583327,0.26771220024760756,0.3624127762589421,0.3129890171289483,0.41183653538893594,2.336229251372927,non_event
994,ZZ,G,3.5,4,3,-1.5,2,-5,10,10,10,0.9,0.8,1,1.5,0,-0.2916666666666667,-1.25,0.6666666666666666,0,-1,2.25,2,2.5,4.5,0,74,56,92,0.23087491109572375,0.2088902464553847,0.2528595757360628,0.4070647469173881,0.28125809599771556,0.5328713978370606,1.334323741682231,event
996,ZZ,G,2.5,5,0,0,2,-2,5,9,1,0.5,0,1,1.5,-0.5,0.08333333333333331,-0.5,0.6666666666666666,1.5,-1,1.375,0.5,2.25,3,-0.5,67.5,38,97,-0.02098035460045317,-0.14832943199579993,0.10636872279489358,0.22674960547120243,0.10893136254785749,0.34456784839454735,2.0618232301769623,non_event
998,ZZ,G,3,3,3,1,1,1,9,9,9,3,3,3,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,-2,4.5,4.5,4.5,7,2,16,16,16,0.4356927089586359,0.4356927089586359,0.4356927089586359,0.506146733469208,0.506146733469208,0.506146733469208,1.5490142622262455,non_event
1000,ZZ,G,3,4,2,1,2,0,12,13,11,0.8333333333333333,0.6666666666666666,1,2,-0.5,0.5,0,1,1,-0.5,3,2.75,3.25,4.5,2,78.5,66,91,0.07371702038236944,0.02958135812531617,0.1178526826394227,0.3677803101565405,0.31873680730874293,0.4168238130043381,3.4471400502226546,non_event
1001,ZZ,G,0,0,0,-1,-1,-1,2,2,2,0,0,0,2,-2,-1,-1,-1,-1,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,-3,55,55,55,-0.00272827620124155,-0.00272827620124155,-0.00272827620124155,0.30830758571398315,0.30830758571398315,0.30830758571398315,0.7888411680201118,event
1002,ZZ,G,7,7,7,2,2,2,14,14,14,2.3333333333333335,2.3333333333333335,2.3333333333333335,4,1,1,1,1,1,1,3.5,3.5,3.5,6,1,68,68,68,0.3235656797291686,0.3235656797291686,0.3235656797291686,0.14126287062949913,0.14126287062949913,0.14126287062949913,1.9331708986873992,non_event
1005,ZZ,K,0,0,0,-2,-2,-2,4,4,4,0,0,0,1,-1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0,-1,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,1,93,93,93,-0.11608476556711886,-0.11608476556711886,-0.11608476556711886,0.13956083180541792,0.13956083180541792,0.13956083180541792,3.3041929199917144,non_event
1006,ZZ,K,4,6,2,2.5,4,1,7.5,14,1,1.5,1,2,2.5,1,1.5,1,2,2,1,2.8333333333333335,1,4.666666666666667,4,2,44.5,31,58,0.3554716654431379,0.23304633803300423,0.47789699285327153,0.29167212901678746,0.2270789476356136,0.35626531039796133,3.018690503161291,non_event
1007,ZZ,K,4,4,4,0,0,0,4,4,4,1.3333333333333333,1.3333333333333333,1.3333333333333333,5,-2,0,0,0,1,-1,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,-5,65,65,65,0.4571958137564964,0.4571958137564964,0.4571958137564964,0.48663596218950633,0.48663596218950633,0.48663596218950633,2.8785688017517224,non_event
1008,ZZ,K,4.125,7,2,1.625,4,0,8.25,20,1,1.5625,0.3333333333333333,3,2.25,0.75,0.5208333333333334,0,1,1.25,-0.375,3,0.3333333333333333,6.666666666666667,5,0.625,56,17,104,0.3572983028449037,0.17269945587048455,0.6154196554412366,0.3200789514060432,0.1977455654335365,0.5900914747897734,2.1823833284242617,non_event
1009,ZZ,K,11,11,11,1,1,1,15,15,15,2.2,2.2,2.2,4,1,0.25,0.25,0.25,1,-2,3,3,3,5,1,90,90,90,0.25794605887946326,0.25794605887946326,0.25794605887946326,0.3434349242878362,0.3434349242878362,0.3434349242878362,9.996017083866152,non_event
1011,ZZ,K,4.25,8,-1,1.25,3,-2,7,13,0,1.65,-1,4,2.5,0.75,0.35416666666666663,-1,1,0.5,0,2.208333333333333,0,4.333333333333333,3.75,0.75,42,0,98,0.1776799778224723,-0.4558754192245475,0.6,0.29148088834020597,0.1525216487118209,0.5091696910447109,1.4394061120767656,non_event
1012,ZZ,K,1,1,1,0,0,0,3,3,3,1,1,1,1,1,0,0,0,0,0,3,3,3,3,3,16,16,16,-0.1929292521164867,-0.1929292521164867,-0.1929292521164867,0.24999999999999997,0.24999999999999997,0.24999999999999997,0.9554281985196992,non_event
1013,ZZ,K,2.5,4,1,1.5,3,0,6,9,3,1.1666666666666663,1,1.3333333333333333,1.5,0.5,0.5,0,1,0.5,0.5,3,3,3,3.5,2.5,44,14,74,0.31505441482480245,0.2004459314343183,0.42966289821528664,0.35250694569745394,0.35250694569745394,0.35250694569745394,0.8539461778879573,non_event
1015,ZZ,K,4.75,7,3,0.5,2,-1,8.5,12,5,2.0833333333333335,1.5,2.5,3.25,0.75,0.375,-0.5,1,1,-0.25,3.75,2.5,5,6,1.75,56,20,98,0.3324573675279807,0.08994100171078685,0.6752523824077035,0.4075779233789922,0.2491902648883443,0.875,2.604701152385855,non_event
1016,ZZ,K,4.375,11,0,0.375,6,-3,8.25,27,-2,1.71875,0,3.6666666666666665,3,0.625,0.00833333333333333,-1,2,1,-1,3.6166666666666663,-0.4,9,6.25,1.25,47.888888888888886,9,94,0.3062411710500185,-0.15566922921679632,0.5,0.3383725705383041,0.19365285332656593,0.5041012401792554,2.2852925518497855,non_event
1017,ZZ,K,4,6,2,1,4,-2,5,8,2,1.6666666666666667,0.5,3,2.5,0.5,0.6666666666666666,-0.6666666666666666,2,1.5,0,2.125,0.6666666666666666,4,3.75,0.25,41.25,27,65,0.27733501490323875,0.15599564773702268,0.38696620859173014,0.3901573096495166,0.3087737194385264,0.6303135595894587,1.2361947559353383,event
1020,ZZ,K,1.5,5,-1,0.75,3,-1,5,11,1,0.625,-0.5,1.6666666666666667,1,0,0.25,-0.3333333333333333,1,1,-0.5,1.9166666666666663,0.5,3.6666666666666665,3,0.75,30,22,45,0.23188174994638733,-0.07821554185653079,0.4784365930643797,0.15194888569807355,0.04600423486401885,0.28790952366994316,0.7756846748623094,event
1024,ZZ,K,4.142857142857143,11,0,0.8571428571428571,3,-2,7,20,2,1.4149659863945578,0,2.5,2.4285714285714284,0.5714285714285714,0.3928571428571429,-0.6666666666666666,1.5,1,-0.2857142857142857,2.0272108843537415,1,3,3.142857142857143,1,52.5,15,100,0.27372288648889653,0.00877845234061379,0.7334173461874856,0.29582386582514064,0.09161883539922253,0.6256013634060673,1.9492188981929548,non_event
1027,ZZ,K,4.111111111111111,11,-1,1.2222222222222223,4,-1,9.444444444444445,19,4,1.75,-0.5,3.6666666666666665,3.111111111111111,0.4444444444444444,0.4851851851851851,-1,1,1.1111111111111112,-0.3333333333333333,3.422222222222222,1.3333333333333333,6.333333333333333,6.333333333333333,1,53.44444444444444,12,100,0.3695598703661932,0.16975206691140515,0.6686236895577038,0.29803631486587506,0.09549269913210316,0.5674522344103141,2.28958316001188,non_event
1029,ZZ,K,4,5,3,0,2,-2,8,8,8,1.5833333333333337,1.5,1.6666666666666667,2.5,1,0.16666666666666669,-0.6666666666666666,1,0.5,-0.5,3.333333333333333,2.6666666666666665,4,5,2,75.5,57,94,0.2510510374090782,0.10775943640787596,0.3943426384102805,0.2685084821405887,0.25833457202144955,0.27868239225972785,2.481068655629972,non_event
1030,ZZ,K,1,1,1,-1,-1,-1,4,4,4,0.5,0.5,0.5,2,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1,-1,1.3333333333333333,1.3333333333333333,1.3333333333333333,3,-1,50,50,50,0.08140260647648685,0.08140260647648685,0.08140260647648685,0.3764615330328805,0.3764615330328805,0.3764615330328805,1.6696212397052463,non_event
1031,ZZ,K,4.333333333333333,8,0,-0.6666666666666666,1,-3,7.666666666666667,10,4,1.0833333333333333,0,2,2.3333333333333335,0.3333333333333333,-0.25,-1,0.25,1,-1.3333333333333333,3.4444444444444446,3,4,5.333333333333333,2,45.5,0,98,0.0944135030887438,0,0.22861937049763556,0.23506297978951,0.10792411085189615,0.4256271742180904,0.8825517660420543,event
1032,ZZ,K,4,4,4,2,2,2,12,12,12,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,1,0.5,0.5,0.5,1,-1,3,3,3,4,2,12,0,24,0.28791216440486167,0,0.5758243288097233,0.0251114506713352,0.0251114506713352,0.0251114506713352,2.2857744568855183,non_event
1035,ZZ,K,1.5,2,1,1,2,0,5.5,8,3,0.75,0.5,1,1,0.5,0.5,0,1,1,0,2.75,1.5,4,3.5,2,33.5,22,45,0.10494869038920912,-0.11373788959960392,0.32363527037802214,0.19280963169244797,0.12866770822699006,0.2569515551579059,0.8628924434983477,non_event
1037,ZZ,K,2,2,2,4,4,4,2,2,2,1,1,1,2,0,4,4,4,4,4,1,1,1,4,-2,45.5,0,91,-0.0107606824656904,-0.0215213649313808,0,0.31222800501133124,0.31222800501133124,0.31222800501133124,4.865603859467427,non_event
1038,ZZ,K,3,5,1,0,0,0,9,16,2,1.4166666666666667,0.3333333333333333,2.5,2.5,0,0,0,0,1,-1,3,0.6666666666666666,5.333333333333333,5.5,0.5,41,24,58,0.1755162165551577,0.07381533585486924,0.27721709725544613,0.2984868191052739,0.16630168369562587,0.4306719545149219,0.8184964782626615,non_event
1045,ZZ,K,3,3,3,-1,-1,-1,4,4,4,1.5,1.5,1.5,2,1,-1,-1,-1,-1,-1,2,2,2,3,1,37,37,37,0.0163119086459419,0.0163119086459419,0.0163119086459419,0.5951729853198058,0.5951729853198058,0.5951729853198058,1.156480364466132,event
1047,ZZ,K,3.5,4,3,0,0,0,6,8,4,1.4166666666666663,1.3333333333333333,1.5,2.5,0.5,0,0,0,0.5,-0.5,3,2,4,5.5,0.5,60,51,69,0.2176210502338255,0.19544581312480877,0.23979628734284225,0.18601966111236504,0.1793024700484838,0.1927368521762463,1.815577244758807,non_event
1048,ZZ,K,6.5,8,5,2.5,6,-1,11.5,18,5,1.0833333333333333,0.8333333333333334,1.3333333333333333,2.5,0,0.4,-0.2,1,1,0,2.6333333333333333,1.6666666666666667,3.6,4.5,2,44.5,30,59,0.28954591412093234,0.11035270876540192,0.4687391194764628,0.2762729615717332,0.24092721100463516,0.31161871213883124,2.023608415284184,non_event
1049,ZZ,K,4,4,4,-2,-2,-2,5,5,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,2,0,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,2,-3,1.25,1.25,1.25,3,-1,57,57,57,0.04435313967269546,0.04435313967269546,0.04435313967269546,0.4329509322998897,0.4329509322998897,0.4329509322998897,1.5801095994977152,non_event
1051,ZZ,K,3,3,3,2,2,2,7,7,7,1.5,1.5,1.5,2,1,2,2,2,2,2,7,7,7,7,7,18,18,18,0.3585083894387487,0.3585083894387487,0.3585083894387487,0.0581063856478073,0.0581063856478073,0.0581063856478073,7.9625233077961886,non_event
1052,ZZ,K,1.5,2,1,2.5,4,1,1.5,2,1,0.6666666666666666,0.3333333333333333,1,1.5,-0.5,0.9,0.8,1,1.5,0,0.5833333333333333,0.5,0.6666666666666666,2.5,-1.5,88.5,83,94,0.14100647286471557,0.10836660859295442,0.1736463371364767,0.2152108003789755,0.20896302419626467,0.2214585765616863,1.8071522390907648,non_event
1053,ZZ,K,4.75,8,2,3.5,7,1,8.75,18,3,1.875,1,2.6666666666666665,2.75,1,1.0625,0.5,1.75,1.25,0.75,3.625,3,4.5,4.75,3,45.5,20,77,0.3119305073753947,0.218666370427907,0.44509517581637087,0.27157278885054337,0.05528165807270591,0.4321650688924568,3.803314453334689,non_event
1054,ZZ,K,4.6,8,2,3.2,5,1,7,14,1,2.6,1.3333333333333333,5,3.2,2,1.6,1,2,2,1.2,3.1,1,4.666666666666667,4.2,2,32.4,12,61,0.3293745952826897,-0.0305506776940235,0.593140954468665,0.3789274350853909,0.1039810593735549,0.7619059502316563,3.617654986728307,non_event
1057,ZZ,K,4,4,4,3,3,3,3,3,3,1,1,1,2,0,0.75,0.75,0.75,2,-1,1.5,1.5,1.5,2,1,89,89,89,0.14512324490529163,0.14512324490529163,0.14512324490529163,0.10832699494825455,0.10832699494825455,0.10832699494825455,2.738044028990535,non_event
1058,ZZ,K,5.5,6,5,2.5,4,1,11.5,18,5,1.4333333333333331,1.2,1.6666666666666667,2,1,0.8333333333333333,0.3333333333333333,1.3333333333333333,1.5,0,4.3,3.6,5,6.5,3,40,0,81,0.1095297344622838,0,0.2624296928833291,0.28866482869961335,0.2727676990593669,0.30456195833985983,3.1352573958804233,non_event
1063,ZZ,K,4,4,4,1,1,1,8,8,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,-1,0.25,0.25,0.25,1,-1,2.6666666666666665,2.6666666666666665,2.6666666666666665,4,2,92,92,92,0.2670732831901281,0.2670732831901281,0.2670732831901281,0.3763883041584381,0.3763883041584381,0.3763883041584381,2.9417871221869927,non_event
1064,ZZ,K,4.5,6,3,1.5,2,1,11,13,9,1.375,0.75,2,2.5,0.5,0.6666666666666666,0.3333333333333333,1,1,0,3.2916666666666665,2.25,4.333333333333333,5,2.5,37.5,26,49,0.48724711612825033,0.2967242357514679,0.6777699965050328,0.40453730579480424,0.10966352021309976,0.6994110913765087,3.211679049949769,non_event
1072,ZZ,K,8,8,8,3,3,3,9,9,9,2.25,2.25,2.25,4,1,1,1,1,2,0,4,4,4,6,3,26,26,26,0.5294322284304197,0.5294322284304197,0.5294322284304197,0.5927778728850573,0.5927778728850573,0.5927778728850573,12.201813390560517,non_event
1074,ZZ,K,2,2,2,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,19.5,19,20,0.29600344050257166,0.22494170681224457,0.3670651741928988,0.08277625035140787,0.08277625035140787,0.08277625035140787,1.9376006588281185,non_event
1078,ZZ,K,1,1,1,-1,-1,-1,4,4,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,-2,-0.5,-0.5,-0.5,1,-2,1.3333333333333333,1.3333333333333333,1.3333333333333333,6,-3,56,56,56,0.1111107523769366,0.1111107523769366,0.1111107523769366,0.4800911362473073,0.4800911362473073,0.4800911362473073,1.4368830400430097,non_event
1080,ZZ,K,2,2,2,0,0,0,6,6,6,2,2,2,2,2,0,0,0,0,0,6,6,6,6,6,31,31,31,0.24159796212853976,0.24159796212853976,0.24159796212853976,0.31306548835666953,0.31306548835666953,0.31306548835666953,2.233770841198086,event
1081,ZZ,K,4,4,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1,1,1.75,1.75,1.75,3,1,57,57,57,0.06951482549867731,0.06951482549867731,0.06951482549867731,0.3049798494380592,0.3049798494380592,0.3049798494380592,3.304608450683215,non_event
1084,ZZ,M,3.5714285714285716,10,0,1.8571428571428572,4,0,9.857142857142858,26,0,0.8261904761904761,0,1.6666666666666667,1.8571428571428572,-0.42857142857142855,0.5976190476190476,0,1,1.4285714285714286,-0.42857142857142855,2.757142857142857,0,5.2,4.571428571428571,0.42857142857142855,68.375,0,97,0.17920559013790832,0,0.3419123914262368,0.27621690246138947,0.1193733638631332,0.45870973766090334,1.3515171876710144,non_event
1087,ZZ,M,3,3,3,-2,-2,-2,3,3,3,0.75,0.75,0.75,2,-1,-0.4,-0.4,-0.4,1,-1,1,1,1,3,-2,97,97,97,0.12955053921444126,0.12955053921444126,0.12955053921444126,0.13644888118344337,0.13644888118344337,0.13644888118344337,1.801817658558965,event
1088,ZZ,M,4,5,3,3,5,2,9.333333333333334,15,5,1.7777777777777777,1.3333333333333333,2.5,2.6666666666666665,1,1.8333333333333333,1,2.5,2.3333333333333335,1.3333333333333333,4.666666666666667,2.5,7.5,6.666666666666667,2.6666666666666665,24.333333333333332,17,31,0.4031519406062015,0.17606927462614771,0.6598186115676482,0.3655675407743654,0.2639985255342413,0.4967530324944338,1.3560606428143536,non_event
1093,ZZ,M,1,3,-1,-2,-1,-3,3.5,9,-2,-0.125,-1,0.75,0.5,-1,-1.6,-3,-0.2,-1,-2.5,1,-1,3,2.5,0,69,44,94,0.05972893915472399,-0.03322972406763904,0.15268760237708703,0.2292168909757763,0.0278783372180476,0.430555444733505,1.5435374108965825,event
1095,ZZ,M,1,1,1,-2,-2,-2,5,5,5,0.2,0.2,0.2,1,-1,-0.5,-0.5,-0.5,1,-3,1.25,1.25,1.25,4,-2,52,52,52,0.3082697668457133,0.3082697668457133,0.3082697668457133,0.439917398159446,0.439917398159446,0.439917398159446,1.919616555232661,event
